name,ph_seq,ph_dur,ph_num,note_seq,note_dur,note_slur
Take_it_All_seg026,SP AP b ah t SP,0.359376 0.480208 0.0609184 0.0797056 0.0395808 0.1,1 1 1 2 1,rest rest rest G#4-33 rest,0.359 0.480 0.061 0.119 0.100,0 0 0 0 0
Take_it_All_seg027,SP g ow aa n SP,0.1 0.06688 0.2727072 0.3 0.1499968 0.1480448,1 1 1 2 1,rest G#4+44 A#4-11 G#4+49 G4+44 A4-44 rest,0.100 0.067 0.133 0.140 0.290 0.160 0.148,0 0 0 1 0 1 0
Take_it_All_seg028,SP g ow aa n SP,0.1480448 0.050336 0.2922464 0.35104 0.129168 0.1395872,1 1 1 2 1,rest G#4+50 G#4+35 G4+41 G#4-37 rest,0.148 0.050 0.292 0.339 0.141 0.140,0 0 0 0 1 0
Take_it_All_seg029,SP t ey k ih t ey k ih t SP,0.1395872 0.0843392 0.2062816 0.09848 0.630688 0.192896 0.197728 0.0934272 1.0274048 0.1291648 0.8887808,1 1 2 2 2 2 1,rest A4-9 A4+1 G4+36 rest F4+16 F4-41 rest,0.140 0.084 0.305 0.631 0.192 0.291 1.157 0.889,0 0 0 0 1 0 0 0
Take_it_All_seg030,SP t ey k ih t ao l w ih dh y uw SP,0.8887808 0.0789056 0.2416896 0.1320128 0.317984 0.0289472 0.5616832 0.2999936 0.1768768 0.2741696 0.1512256 0.0873152 1.3802112 0.339584,1 1 2 2 3 3 1 1,rest C#4-11 D4+49 E4+35 D4+9 C4-7 G4+10 D4+43 F4-14 rest,0.889 0.079 0.374 0.347 0.302 0.737 0.513 0.200 1.180 0.340,0 0 0 0 0 1 0 0 1 0
Take_it_All_seg031,SP AP d ow n l uh k b ae k ae t dh ih s SP,0.339584 0.5302016 0.1225536 0.238912 0.1291648 0.0886144 0.2113856 0.0897472 0.2004544 1.3795904 0.339584 0.1916672 0.079168 0.0825536 0.187232 0.1291648 0.2228224,1 1 1 3 3 2 3 2 1,rest rest G#3-38 F#4-48 F#4-12 rest B3-17 C#4-40 D#4-39 C4+45 C4-10 F#3+28 G3+14 G3+46 rest,0.340 0.530 0.123 0.457 0.261 0.241 0.179 0.170 0.160 0.890 0.070 0.250 0.353 0.316 0.223,0 0 0 0 0 1 0 1 1 1 1 1 0 0 0
Take_it_All_seg032,SP jh ah s t ey k ih t ao l SP,0.2228224 0.167808 0.190624 0.1197952 0.19888 0.2000768 0.2629632 0.3474496 0.0561728 0.423008 0.3499904 0.7802048,1 1 3 2 2 2 1,rest C4-1 C4-35 D4+3 D4-35 D4-50 E4+43 D4-12 rest,0.223 0.168 0.289 0.220 0.463 0.237 0.167 0.773 0.780,0 0 0 1 0 0 1 0 0
Take_it_All_seg033,SP AP w ih dh m ay l ah v SP,0.7802048 0.5708352 0.118592 0.2314048 0.1000064 0.1620096 1.0588224 0.4903936 2.8283584 0.0732224 1.1691584,1 1 1 3 2 2 1,rest rest G#3-39 A3+4 G#3-1 A3+44 C#4+3 C#4-38 C4-3 C4-42 C4+42 C4-9 C4+3 rest,0.780 0.571 0.119 0.350 0.143 0.317 0.380 0.370 0.482 0.348 0.170 0.550 1.834 1.169,0 0 0 0 1 0 1 1 1 0 1 1 1 0
Take_it_All_seg034,SP AP t ey k ih t ao l SP,1.1691584 0.4180352 0.1787968 0.340992 0.2093696 0.3708352 0.0257344 1.678464 0.4958016 0.3341312,1 1 1 2 2 2 1,rest rest D#4+38 F#4+22 D4+13 D4+0 E4+47 D#4-11 C4-40 rest,1.169 0.418 0.179 0.550 0.397 0.387 1.070 0.190 0.527 0.334,0 0 0 0 0 0 1 1 1 0
Take_it_All_seg035,SP AP w ih dh m ay SP,0.3341312 0.3960832 0.179872 0.2097088 0.1197952 0.1299136 0.7387712 0.1521472,1 1 1 3 1 1,rest rest G#3-4 A3-1 B3-48 C4-12 rest,0.334 0.396 0.180 0.459 0.320 0.418 0.152,0 0 0 0 0 1 0
Take_it_All_seg036,SP l ah v SP,0.1521472 0.3879936 2.4817984 0.0895808 0.7,1 1 2 1,rest C#4-34 D4+43 C#4+11 B3-5 C#4+1 B3+15 C#4-46 rest,0.152 0.208 0.180 0.290 0.100 0.130 0.130 1.922 0.700,0 0 1 0 1 1 1 1 0
Take_it_All_seg037,SP AP m ey b iy ay sh uh d l iy v SP,0.7 0.7 0.1283968 0.2424384 0.0593728 0.305888 0.3687104 0.1347776 0.141664 0.079168 0.11424 1.1951296 0.039584 0.4396608,1 1 1 2 1 2 3 2 1,rest rest F#3+38 F#4+8 G4+14 G4-16 G#4+38 G#4+12 G4+40 rest,0.700 0.700 0.128 0.302 0.306 0.314 0.190 0.335 1.235 0.440,0 0 0 0 0 0 1 0 0 0
Take_it_All_seg038,SP AP t uw hh eh l p y uw s iy SP,0.4396608 0.4520128 0.0876736 0.1324224 0.1628096 0.156672 0.0895872 0.2895872 0.0895744 0.4906304 0.3079872 1.411808 0.3042944,1 1 1 2 4 2 1 1,rest rest B3-42 B3-11 A#4+46 rest A#4-13 B4-50 C5+15 A4-11 G4+6 F4-40 rest,0.440 0.452 0.088 0.295 0.265 0.290 0.070 0.230 0.569 0.271 0.240 0.900 0.304,0 0 0 0 0 1 1 0 1 0 1 1 0
Take_it_All_seg039,SP AP n ah th ih ng ih z b eh dx er ax dh ae n dh ih s ax n dh ih s ih z eh v r iy th ih ng w iy n iy SP,0.3042944 0.2863296 0.14224 0.2369216 0.1 0.1500032 0.1197888 0.1819456 0.0680512 0.12016 0.2408064 0.0353792 0.2240448 0.3504512 0.0953472 0.1348608 0.1395776 0.0197952 0.530208 0.1197952 0.0708224 0.0987776 0.0589504 0.113376 0.0976512 0.0802112 0.1160256 0.115648 0.0693824 0.0358272 0.0839424 0.1197952 0.1197952 0.1197888 0.1108672 0.3693312 0.1286336 0.2049856 0.073472,1 1 1 2 2 3 2 1 2 3 2 3 2 2 3 2 3 2 1 1,rest rest D#4-28 D#4+10 D#4-9 C4+12 D4-40 D4-8 E4-4 C4-43 C4+10 A3-50 C4-9 G#3+33 C4-9 C#4-6 C#4+7 D4-12 C4+47 rest,0.304 0.286 0.142 0.337 0.270 0.370 0.276 0.224 0.446 0.294 0.650 0.229 0.211 0.196 0.221 0.204 0.350 0.498 0.205 0.073,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Take_it_All_seg040,SP iy d SP,0.073472 1.7533504 0.0395712 0.3662656,1 1 1 1,rest D#4-40 A#3+40 F#3+31 G3+14 G#3-8 G3-12 G3+9 rest,0.073 0.387 0.200 0.140 0.490 0.150 0.387 0.040 0.366,0 0 1 1 1 1 1 0 0
Take_it_All_seg041,SP AP s ow ih z ih t ow v er SP,0.3662656 0.2941632 0.1638784 0.4152832 0.1906304 0.0743616 0.2190464 0.0367424 0.4453504 0.0802752 1.3942016 0.2593856,1 1 1 1 2 2 2 1 1,rest rest F4+10 F#4+14 A4-36 G4+43 G4+13 G#4-34 A4+16 G#4-1 G4-15 G4+9 rest,0.366 0.294 0.164 0.216 0.200 0.265 0.256 0.300 0.226 0.134 0.190 1.070 0.259,0 0 0 0 1 0 0 0 1 0 1 1 0
Take_it_All_seg042,SP AP ih z dh ih s r ih l iy SP,0.2593856 0.3396032 0.3369664 0.164064 0.0472704 0.223136 0.149376 0.2 0.6488 0.4314048 2.679168 0.1969152,1 1 1 2 3 2 1 1,rest rest A4-1 rest A4+6 rest A4-13 G4-45 F4-16 F#4-8 G4-44 G4+2 E4+34 D#4+41 F4-12 G4+5 rest,0.259 0.340 0.337 0.211 0.323 0.250 0.290 0.260 0.120 0.130 0.280 0.280 0.210 0.300 0.230 1.659 0.197,0 0 0 0 0 1 0 1 1 1 1 0 1 1 1 1 0
Take_it_All_seg043,SP AP y uh r g ih v ax n ah p s ow iy z ax l iy SP,0.1969152 0.2541312 0.0697856 0.1406336 0.0851072 0.0489728 0.1020544 0.0557696 0.0872576 0.1327104 0.0683392 0.0895744 0.1593728 0.4802048 0.5500032 0.079168 0.1010432 0.1244416 0.8952448 0.1170048,1 1 1 3 2 2 3 1 2 2 1 1,rest rest F#4+46 G4+8 G4+49 G4+6 G4+8 G#4+7 A#4-44 C5-8 D#4-2 D4-9 C#4-42 B3+41 C4+2 rest,0.197 0.254 0.070 0.275 0.158 0.220 0.317 0.219 0.261 0.119 0.300 0.210 0.225 0.265 0.631 0.117,0 0 0 0 0 0 0 0 1 0 1 1 0 0 1 0
Take_it_All_seg044,SP ay th ao t y uw l ah v m iy m ao r dh ae n dh ih s AP b ah t g ow aa n SP,0.1170048 0.1435264 0.0950144 0.1047552 0.146944 0.0449024 0.088576 0.0678784 0.1112832 0.119808 0.0414848 0.0887296 0.1597824 0.3099904 0.1000064 0.0571264 0.133504 0.1500032 0.0384896 0.7010816 0.1000064 0.3802112 0.0499968 0.0802048 0.0291712 0.1464192 0.3139968 0.2895872 0.0499968 0.2208256,1 1 1 3 2 3 2 3 3 2 2 3 1 2 1,rest G#3+42 G#3+43 B3+1 G3+15 B3+8 G#3+12 A#3+43 D4+9 E4+2 E4+37 D#4-42 rest D#4+40 F4+22 G#4-36 rest,0.117 0.144 0.095 0.297 0.156 0.273 0.249 0.190 0.277 0.322 0.311 0.490 0.430 0.256 0.314 0.340 0.221,0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0
Take_it_All_seg045,SP g ow aa n SP,0.2208256 0.087488 0.2416896 0.3604096 0.0895872 0.2406272,1 1 1 2 1,rest G#4-10 G#4-7 A4+1 G4-1 rest,0.221 0.087 0.122 0.120 0.450 0.241,0 0 0 1 0 0
Take_it_All_seg046,SP t ey k ih t ao ao l w ih dh y uw AP d ow n l uh k b ay k ae t dh ih s k r ah m b ax l ih n f uw l AP jh ah s t ey k ih t ao l SP,0.2499968 0.0818944 0.242176 0.1737088 0.2219904 0.0198016 0.430208 0.369792 0.1000064 0.0697856 0.2906368 0.1345024 0.0248576 1.4208384 0.4406016 0.1345664 0.3550336 0.0499968 0.0475776 0.1816064 0.0697856 0.2104064 1.2406272 0.1895936 0.2812544 0.0593664 0.0907008 0.1274624 0.14784 0.2339968 0.046272 0.2761856 0.2973184 0.0500864 0.5697152 0.2 0.1708288 0.2093696 0.1494016 0.6902016 0.1500032 0.6301952 0.1291776 0.181248 0.1197824 0.1696896 0.2605312 0.1734784 0.3909248 0.0435456 0.461824 0.2093824 0.5197952,1 1 2 2 1 3 3 1 2 3 3 2 3 4 3 2 3 2 2 3 2 2 2 1,rest B3-43 F4+43 E4+42 E4+43 G#4-36 G#4-37 F4-10 G4+37 G#4-35 rest F4+3 F4+45 B3+42 C4+14 C4-17 G#3+3 G#3+44 A3+11 D4-48 E4-41 E4+3 B3+41 C4+2 D#4+38 C4+3 rest C4+4 D4-2 C4+4 D4+41 E4+39 D4+9 rest,0.250 0.082 0.416 0.242 0.430 0.540 0.171 0.279 0.261 1.160 0.575 0.453 0.462 0.300 0.210 0.920 0.310 0.121 0.289 0.267 0.624 0.510 0.260 0.230 0.300 0.840 0.759 0.471 0.250 0.184 0.226 0.209 0.671 0.520,0 0 0 0 0 0 0 1 0 1 0 0 0 0 1 1 0 1 0 1 0 0 1 0 1 0 0 0 0 1 0 1 0 0
Take_it_All_seg047,SP w ih dh m ay l ah v SP,0.5197952 0.1000064 0.2208128 0.1000064 0.1269376 0.6730624 0.2593792 1.8104192 0.0291712 1.0208256,1 1 3 2 2 1,rest G#3-33 G#3+47 C4+7 C4-13 rest,0.520 0.100 0.448 0.932 1.840 1.021,0 0 0 0 0 0
Take_it_All_seg048,SP AP t ey k ih t ao l SP,1.0208256 0.739584 0.1523712 0.2489728 0.3061376 0.3831296 0.0396032 0.231232 0.0435328 0.0952448,1 1 1 2 2 2 1,rest rest D#4+26 F4+45 rest D#4-49 D4+8 C#4+37,1.021 0.740 0.152 0.267 0.288 0.423 0.275 0.095,0 0 0 0 1 0 0 0
Take_it_All_seg049,SP ao l SP,0.0952448 1.360192 0.279168 0.9406464,1 1 1 1,rest E4+37 F4+50 C#4-4 C4+14 rest,0.095 0.705 0.190 0.465 0.279 0.941,0 0 1 1 0 0
Take_it_All_seg050,SP w ih dh m ay SP,0.9406464 0.102528 0.1578624 0.1395968 0.1555968 0.8339968 0.1906048,1 1 3 1 1,rest F3+44 A#3+18 G#3-38 A3-5 C4-2 rest,0.941 0.103 0.297 0.156 0.404 0.430 0.191,0 0 0 1 0 1 0
Take_it_All_seg051,SP l ah v SP,0.1906048 0.2500096 2.219264 0.2505344 1.35936,1 1 2 1,rest D4-42 D4-35 B3+49 C4+15 rest,0.191 0.250 0.219 0.060 2.190 1.359,0 0 0 1 1 0
Take_it_All_seg052,SP AP ay l ch ey n jh ih f ay m ah s SP,1.35936 0.5104128 0.2238976 0.0959104 0.2406144 1.2697984 0.1000064 0.16352 0.23648 0.2 0.35936 0.1973632 0.6328576 0.2697856 0.720832,1 1 1 2 3 2 2 2 1,rest rest C#4-9 C#4-38 B4+38 C#5-44 A#4-14 A#4-35 rest C5-7 A4+10 rest,1.359 0.510 0.224 0.337 0.190 1.344 0.436 0.330 0.227 0.333 0.569 0.721,0 0 0 0 0 1 0 0 1 0 1 0
Take_it_All_seg053,SP AP s l ow ih t d aw n ae n b r ih ng ih t hh ow m ay w ih l ax jh ah s t SP,0.720832 0.2208256 0.219776 0.0833152 0.2354688 0.070208 0.060288 0.0571648 0.6935552 0.1291904 0.1260032 0.0750464 0.0474112 0.0299392 0.0913792 0.060992 0.0796288 0.0802304 0.0959104 0.7738624 0.1041408 0.2552448 0.0895872 0.120832 0.0791552 0.0452224 0.1727744 1.78304 0.2 0.0593792 0.2224512,1 1 2 1 3 2 4 2 3 2 2 2 2 3 1,rest rest D5+25 C#5-47 A#4+15 C#5-43 G4+43 G#4-45 G#4-10 A4+48 A4+16 G4+16 G4+37 G4+40 rest,0.721 0.221 0.303 0.235 0.188 0.823 0.278 0.152 0.256 0.878 0.345 0.200 0.218 2.042 0.222,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Take_it_All_seg054,SP AP ow l ih f ow n l iy SP,0.2224512 0.5775488 0.2628096 0.0371968 0.0775424 0.1328768 0.6430848 0.0666624 0.1052288 0.3746048 0.139584,1 1 1 1 2 3 1 1,rest rest C#5-7 B4-47 B4-12 C5+43 F#4+15 rest,0.222 0.578 0.263 0.037 0.210 0.815 0.375 0.140,0 0 0 0 0 0 0 0
Take_it_All_seg055,SP AP ih f ow n l iy y uw SP,0.139584 0.5003136 0.0809472 0.1204096 0.379584 0.019776 0.0697984 0.4873088 0.0571392 0.4253568 0.1500032,1 1 1 1 3 2 1 1,rest rest D4+50 C#4+24 A4-10 G4+7 G#4+45 rest,0.140 0.500 0.081 0.120 0.469 0.544 0.425 0.150,0 0 0 0 0 0 0 0
Take_it_All_seg056,SP n uw SP,0.1500032 0.1566208 1.313152 0.2832256,1 1 1 1,rest D#4+4 D4+38 C#4-49 rest,0.150 0.157 0.293 1.020 0.283,0 0 0 1 0
Take_it_All_seg057,SP AP eh SP,0.2832256 0.5563648 0.08672 0.111552,1 1 1 1,rest rest B3-14 rest,0.283 0.556 0.087 0.112,0 0 0 0
Take_it_All_seg058,SP eh v r iy th ih ng ay SP,0.111552 0.1423616 0.1324672 0.0489856 0.2289536 0.2064128 0.1633792 0.1019264 0.2772352 0.1406464,1 1 2 2 2 1 1,rest D#4+7 D#4-43 D4+13 D4+17 E4-48 rest,0.112 0.142 0.181 0.435 0.265 0.277 0.141,0 0 0 0 0 0 0
Take_it_All_seg059,SP ay AP d uw SP,0.1406464 0.1499904 0.1104 0.1026816 0.2281216 0.0857216,1 1 1 1 1 1,rest G4-47 rest A3-41 G#3+47 C#4+14 rest,0.141 0.150 0.110 0.103 0.086 0.142 0.086,0 0 0 0 0 1 0
Take_it_All_seg060,SP uw ih z SP,0.0857216 0.7032832 1.2 0.2593792 0.4197888,1 1 1 1 1,rest C4+36 C#4-5 D4+13 C4-38 C#4+44 C4+40 D4-47 rest,0.086 0.324 0.379 0.271 0.130 0.240 0.559 0.259 0.420,0 0 1 0 1 1 1 0 0
Take_it_All_seg061,SP AP f ao r SP,0.4197888 1.0556288 0.0408192 0.4852736 0.4589056 0.1533056,1 1 1 2 1,rest rest B3+1 D4-14 D4+2 rest,0.420 1.056 0.041 0.264 0.680 0.153,0 0 0 0 1 0
Take_it_All_seg062,SP ax y uw SP,0.1533056 0.1664512 0.2000256 2.3698048 2.8697856,1 1 1 1 1,rest B3-15 B3+14 C4+36 C4+12 rest,0.153 0.166 0.200 1.150 1.220 2.870,0 0 0 0 1 0
Take_it_All_seg063,SP AP b ae t g ow aa n SP,2.8697856 0.4802048 0.106048 0.0950016 0.06976 0.0987136 0.2322048 0.3388928 0.1000064 0.1583872,1 1 1 3 1 2 1,rest rest G#3+31 F4+43 G4-18 G4+39 rest,2.870 0.480 0.106 0.263 0.232 0.439 0.158,0 0 0 0 0 0 0
Take_it_All_seg064,SP g ow aa n t ey k ih t ey k ih t SP,0.1583872 0.0811648 0.3198208 0.3010432 0.139584 0.2345728 0.1691776 0.149632 0.6181504 0.2680448 0.190016 0.1727872 1.2382336 0.1791872 0.1721344,1 1 1 3 2 2 2 2 1,rest G#4-8 G#4+43 G#4+1 rest A#4-41 G#4+17 G4-7 rest D#4-44 E4+41 rest,0.158 0.081 0.320 0.441 0.235 0.085 0.233 0.627 0.260 0.363 1.417 0.172,0 0 0 0 1 0 1 0 1 0 0 0
Take_it_All_seg065,SP AP t ey k ih t ao l SP,0.1721344 0.3476224 0.0759936 0.2844672 0.1141632 0.2858112 0.0448 0.494784 0.339584 0.1114496,1 1 1 2 2 2 1,rest rest B3-8 E4-10 E4-37 F#4-10 D4+33 C#4-34 rest,0.172 0.348 0.076 0.399 0.331 0.125 0.210 0.499 0.111,0 0 0 0 0 0 1 1 0
Take_it_All_seg066,SP w ih dh y uw SP,0.1114496 0.0791808 0.2802048 0.1446656 0.0902528 0.0879872 0.1138304,1 1 3 1 1,rest F#4-49 F#4-42 G4+38 B3-49 D#4-15 D4-23,0.111 0.079 0.119 0.310 0.086 0.088 0.114,0 0 0 1 1 0 0
Take_it_All_seg067,SP uw SP,0.1138304 1.3132672 0.2200576,1 1 1,rest E4+33 C4-16 rest,0.114 0.696 0.617 0.220,0 0 1 0
Take_it_All_seg068,SP AP d ow n l uh k b ae k ae t dh ih s k r ah m b ax l ih n f uw l SP,0.2198016 0.3208192 0.1395968 0.3406336 0.0791552 0.0698112 0.281216 0.0698112 0.0925184 0.8258304 0.224512 0.3071488 0.059392 0.0747264 0.2235904 0.0818944 0.1499904 0.0787712 0.311808 0.2291968 0.059008 0.461824 0.15936 0.2208512 0.2291456 0.1424128 1.0867712 0.3000064 0.1604096,1 1 1 3 3 2 3 4 3 2 3 2 1,rest rest A3+1 F4+6 F4+33 F4+49 G4+15 C#4-45 D#4-6 F4+34 C#4-48 C4+43 C4+47 rest,0.220 0.321 0.140 0.490 0.444 0.367 0.684 0.441 0.534 0.600 0.621 0.592 1.387 0.160,0 0 0 0 0 0 1 0 0 0 0 0 0 0
Take_it_All_seg069,SP AP jh ah s t ey k ih t ao l SP,0.1604096 0.4999936 0.1977088 0.1929216 0.1093632 0.1517056 0.2982912 0.1574912 0.3618816 0.0163328 0.5945344 0.3395584 0.3280384,1 1 1 3 2 2 2 1,rest rest B3-7 C#4-48 D4+42 D#4-2 C#4+6 D#4+9 F4-3 D#4+5 C4+4 rest,0.160 0.500 0.198 0.454 0.068 0.230 0.158 0.262 0.116 0.314 0.620 0.328,0 0 0 0 0 1 1 0 1 0 1 0
Take_it_All_seg070,SP w ih dh m ay SP,0.3280384 0.121088 0.2113024 0.1111552 0.1373952 0.2816512 0.078464,1 1 3 1 1,rest A3-40 G#3+37 A3+6 rest,0.328 0.121 0.460 0.282 0.078,0 0 0 0 0
Take_it_All_seg071,SP ih l ah v SP,0.078464 0.2095104 0.2318336 2.0802048 0.0197888 0.989568,1 1 1 2 1,rest C4+49 C4-39 C4-9 C4+47 rest,0.078 0.210 0.232 0.620 1.480 0.990,0 0 0 0 1 0
Take_it_All_seg072,SP AP t ay k ih t ao l SP,0.989568 0.8 0.0872192 0.2208512 0.3523584 0.3000064 0.0424448 0.2834432 0.0625664 0.1061376,1 1 1 2 2 2 1,rest rest D#4+0 F4+10 D#4-11 D4+7 rest,0.990 0.800 0.087 0.573 0.342 0.346 0.106,0 0 0 0 0 0 0
Take_it_All_seg073,SP ao l SP,0.1061376 1.6326656 0.1321472 0.221568,1 1 1 1,rest E4+44 D#4-49 C#4-13 D4-39 rest,0.106 0.704 0.210 0.719 0.132 0.222,0 0 1 1 0 0
Take_it_All_seg074,SP AP w ih dh m ay SP,0.221568 0.3398912 0.0909568 0.219392 0.1479424 0.12608 0.5523968 0.3725568,1 1 1 3 1 1,rest rest A3-49 A3-1 A3+7 rest,0.222 0.340 0.091 0.493 0.552 0.373,0 0 0 0 0 0
Take_it_All_seg075,SP l ah SP,0.3725568 0.2247168 0.2489856 0.1387776,1 1 1 1,rest D4+15 D#4-37 C#4+50 rest,0.373 0.225 0.123 0.126 0.139,0 0 0 1 0
Take_it_All_seg076,SP ah v SP,0.1387776 3.1292672 0.1033728 0.4653312,1 1 1 1,rest C4+3 C#4-14 C4+9 B3+23 rest,0.139 0.511 0.220 2.398 0.103 0.465,0 0 1 1 0 0
WHITE_NIGHT_seg000,SP ay w aa n t y uw SP,0.4421769 0.2474064 0.05 0.1208334 0.0395833 0.2714286 0.0598639 0.1437641 0.1249434,1 1 1 4 1 1,rest E4+39 F4+34 F#4-48 A3-44 B3-19 C4+49 rest,0.442 0.247 0.050 0.430 0.061 0.069 0.075 0.125,0 0 0 0 1 0 1 0
WHITE_NIGHT_seg001,SP t uw sh ow m iy SP,0.1249434 0.0895692 0.0604308 0.1998866 0.3094884 0.1 0.2 0.2010418,1 1 2 2 1 1,rest C#4+6 C#4-42 D4-41 E4-5 B3+17 rest,0.125 0.090 0.260 0.145 0.264 0.200 0.201,0 0 0 0 1 0 0
WHITE_NIGHT_seg002,SP y ao r f ae n t ax s iy SP,0.2010418 0.0291664 0.0302084 0.05 0.1776008 0.1828156 0.0335108 0.014966 0.0608982 0.2561086 0.2834748 0.4,1 1 3 3 2 1 1,rest E4+47 E4+47 F4-1 F#4+49 B3+11 rest,0.201 0.029 0.258 0.231 0.317 0.283 0.400,0 0 0 0 0 0 0
WHITE_NIGHT_seg003,SP AP n ow p ae s t ae n ow f y uw ch er SP,0.4 0.3906252 0.1190972 0.2006948 0.0949972 0.256044 0.1291668 0.0728388 0.0573696 0.3 0.144218 0.1428568 0.0439912 0.208518 0.1765156 0.2432756 0.07736,1 1 1 2 3 2 3 2 1 1,rest rest F#4-44 F#4-9 F#4-34 G#4+36 B3+46 B3+47 D4+1 D#4+45 B3+34 rest,0.400 0.391 0.119 0.296 0.195 0.263 0.357 0.331 0.098 0.287 0.243 0.077,0 0 0 0 0 1 0 0 0 1 0 0
WHITE_NIGHT_seg004,SP dh ae t s w ah t ay n iy d SP,0.07736 0.0489792 0.1549104 0.039584 0.1007432 0.0385488 0.172336 0.0353744 0.1124712 0.0448984 0.30068 0.040816 0.4739232,1 1 4 2 2 2 1,rest E4-42 F#4+7 F4-5 D4-49 F4-32 rest,0.077 0.049 0.334 0.208 0.157 0.341 0.474,0 0 0 0 0 0 0
WHITE_NIGHT_seg005,SP AP dh ax g r uw v t ey k s ih t ow v er SP,0.4739232 0.380208 0.036572 0.13322 0.119792 0.0197912 0.20248 0.0798184 0.1668936 0.2612248 0.1 0.0791672 0.2176576 0.038096 0.3848712 0.0697912 0.2 0.2104168,1 1 1 3 3 3 2 2 1 1,rest rest F4+4 F4+7 F4-14 G4+46 C4+8 B3+49 D#4-6 B3-7 rest,0.474 0.380 0.037 0.273 0.146 0.303 0.440 0.256 0.455 0.200 0.210,0 0 0 0 0 1 0 0 0 0 0
WHITE_NIGHT_seg006,SP w iy l w ey t ae n d s iy AP iy v ih n SP,0.2104168 0.03152 0.148688 0.0593752 0.039584 0.1906248 0.2066248 0.1235832 0.1 0.0331048 0.1483016 0.3383856 0.3582128 0.26262 0.0634568 0.0865432 0.1291672 0.3197904,1 1 3 2 4 1 1 2 2 1,rest G4-42 G4-38 F4+7 D#4+11 D#4+15 F#4-47 rest F4-8 D#4+40 rest,0.210 0.032 0.248 0.397 0.405 0.208 0.130 0.358 0.326 0.216 0.320,0 0 0 0 0 0 1 0 0 0 0
WHITE_NIGHT_seg007,SP ay m ay t SP,0.3197904 0.25 0.069792 0.1605808 0.038096 0.177776,1 1 1 2 1,rest C#4-12 D#4-6 D4-16 D4+43 rest,0.320 0.120 0.130 0.070 0.199 0.178,0 0 1 0 0 0
WHITE_NIGHT_seg008,SP b l ae ng k aw t SP,0.177776 0.0467136 0.0380944 0.1897824 0.0395824 0.069792 0.2056032 0.054424 0.1399728,1 2 3 2 1,rest D4+3 D4-34 C4+38 rest,0.178 0.085 0.299 0.260 0.140,0 0 0 0 0
WHITE_NIGHT_seg009,SP AP y uw SP,0.1399728 0.4197904 0.039584 0.1 0.3192464,1 1 1 1 1,rest rest B3+8 B3+46 rest,0.140 0.420 0.040 0.100 0.319,0 0 0 0 0
WHITE_NIGHT_seg010,SP ax n m iy SP,0.3192464 0.0620048 0.1791648 0.119792 0.219792 0.909496,1 1 2 1 1,rest B3-41 B3-8 A3+42 C4-42 rest,0.319 0.062 0.099 0.200 0.220 0.909,0 0 0 1 0 0
WHITE_NIGHT_seg011,SP AP ay th ao dh ae dr iy m k uh d l ay t aw er w ey SP,0.909496 0.5509216 0.4059936 0.1891152 0.4850976 0.0197936 0.3744752 0.2057312 0.364792 0.0862512 0.1291664 0.3056672 0.0848096 0.1095232 0.371656 0.0877184 0.2179504 0.1133008 0.0791648 2.409376 0.6604176,1 1 1 1 2 2 3 3 2 1 2 1 1,rest rest C4-4 rest D4+44 D4-41 G4-2 G4+14 F4+14 G#4+1 A4+14 G4+49 C#4+9 G#4+8 G4-9 rest,0.909 0.551 0.406 0.189 0.505 0.580 0.059 0.521 0.500 0.199 0.260 0.218 0.192 0.509 1.900 0.660,0 0 0 0 0 0 0 1 0 0 1 0 0 0 1 0
WHITE_NIGHT_seg012,SP AP ow b iy m ay s ey v y er ae n d t ey k m ih ax w ey SP,0.6604176 0.7944304 0.4149648 0.1451264 0.4558944 0.1209792 0.3383968 0.2080832 0.422128 0.0999968 0.1871744 0.123808 0.06304 0.0163264 0.044896 0.159184 0.306576 0.0792032 0.1093728 0.17832 0.1442176 0.1809504 2.5965152 0.610416,1 1 1 1 2 2 3 1 4 3 1 2 1 1,rest rest B3+6 rest C#4+7 E4+1 D#4+12 D4-2 F4-7 G4+13 D4+40 F4-14 F4-3 F4-34 A#4-45 G#4+40 G#4+8 rest G#4-6 G4+3 rest,0.660 0.794 0.415 0.145 0.215 0.362 0.118 0.428 0.192 0.250 0.080 0.188 0.124 0.283 0.495 0.178 0.172 0.153 0.427 2.170 0.610,0 0 0 0 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 1 0
WHITE_NIGHT_seg013,SP AP t ih k AP ae n d SP,0.610416 0.6197952 0.0812096 0.1396224 0.0395776 0.2965344 0.113888 0.2093696 0.0197952 0.0802048,1 1 1 2 1 3 1,rest rest rest G#4-43 rest F4-1 rest,0.610 0.620 0.081 0.179 0.297 0.343 0.080,0 0 0 0 0 0 0
WHITE_NIGHT_seg014,SP t aa k SP,0.0802048 0.0946624 0.1855456 0.0593792 0.1812512,1 1 2 1,rest D#4+0 D#4-15 rest,0.080 0.095 0.245 0.181,0 0 0 0
